"Original Text","Initial","Machine translation","Better translation","Best translation"
"【明白你不认同自己的做法，有些丧气】属下知错。","","","",""
"【拍了拍她的肩膀】她母亲和妹妹本就是无辜之人，我不想牵连太多。","","","",""
"【释怀】好，我听主人的，属下择日就将之前的钱一起寄过去。","","","",""
"这种行为是不好的。她选择把钱交给你，便是信任你。","","","",""
"这种行为是不好的","","","",""
"况且这些钱都是她自己赚的，我们无权没收。","","","",""
"【明白你不认同自己的做法，抿了抿唇】可是——","","","",""
"一样恨任家人","","","",""
"——【拍了拍她的肩膀】我和你一样恨任家人，但这一次我们就事论事。","","","",""
"【点头】好，那我听主人的。属下择日就将之前的钱一起寄过去。","","","",""
"真正的仇人已得报应","","","",""
"——【拍了拍她的肩膀】我真正的仇人已经得到了他的报应，我不想再牵连更多人了。","","","",""
"（任母和任小雨在杏庄不愁吃穿，这么做无伤大雅。）","","","",""
"不愁吃穿","","","",""
"（他们既已失势，也该习惯平常百姓人家的生活了。）","","","",""
"虽说她们与[xing]家之事并无直接的关系，但若让你说没有半点怨恨也不实际。任家害得你家破人亡，如今这么小小的报复回去又算得了什么？","","","",""
"【转身走出仓库】我出一趟城，你忙吧。","","","",""
"【知道你默许了自己的行为，心中一喜】是，主人。","","","",""
"【待你离去后，抱起钱匣】（还是换一个地方藏吧。）","","","",""
"【昧下匣子里的钱】与其藏着，不如交给我处置。","","","",""
"容都王","","","",""
"眯下匣子","","","",""
"那属下以后就将任无晴给的钱直接送去主人的书房。","","","",""
"【颔首】我出一趟城，你忙吧。","","","",""
"【抱拳】是。","","","",""
"se/magic.ogg","","","",""
"{color=#ff0}【每月将获得额外收入】{/color}","","","",""
"【甩着钱袋，哼着小曲，一晃一晃地路过你的书房】","","","",""
"【抬头看了一眼在门外闹出不少声响的任无晴】（...她定是要去酒肆买酒喝。）","","","",""
"【似是感受到了目光，脚下步子一转，径直走进了门】[xing][ming]，早。","","","",""
"se/opendoor.ogg","","","",""
"【靠在半开的门上】今日天气好，一起去酒肆喝酒么？我请你。","","","",""
"【闻到她身上隐约的酒香，馋虫也被勾了起来】","","","",""
"门派拆了","","","",""
"是我","","","",""
"酒肆","","","",""
"那走吧。","","","",""
"今天就带你去我新发现的一家酒肆吧，那儿的竹叶青可是一绝。","","","",""
"弹指酒肆。","","","",""
"【轻车熟路地寻了个不易被打扰的角落，拉着你坐下】小二，来两坛竹叶青，一盘花生米。","","","",""
"店小二","","","",""
"好咧，二位客官稍等！","","","",""
"【巡视了一圈酒肆】这家酒肆似乎新开张不久。","","","",""
"【端着酒和花生米走来，替你们斟酒】这确实是我们开在京城的第一家分店，但现在整个岳朝到处都有我们弹指酒肆的分店了！","","","",""
"【浮一大白】冲你这儿的竹叶青，开遍全世界都不稀奇！","","","",""
"【招了招手，立即有人拿了一坛酒放到桌上】承蒙客官看得起，本店今日多送二位一坛女儿红。二位慢用！","","","",""
"【朝你挤了挤眼】今儿运气不错！","","","",""
"【伸手去够女儿红】——","","","",""
"——【阻止了她的动作】竹叶青清香绵软，女儿红馥郁醇厚。若是先饮了女儿红，竹叶青的韵味便会减去不少。","","","",""
"【自己打了打自己的手背】我一时激动竟忘了此事，差点辜负了美酒，该罚该罚。","","","",""
"【挑眉】不过...我倒是没想到你也善酒，[xing][ming]真是深藏不露啊！","","","",""
"【饮酒】我只是略懂。","","","",""
"【与你碰杯】不必谦虚！","","","",""
"等有机会了，我带你见见我在江湖上结识的酒友们，你们肯定一见如故。","","","",""
"【因为饮酒，脸色微微泛红】好。","","","",""
"【敏锐地察觉你面具下露出来的部分肌肤的异样，大笑起来】原来你喝酒上脸啊，这还没醉呢，就先脸红了！","","","",""
"任无晴从没有过轻声细语，因此这番话一出，整个酒肆的人都听见了，大家都不约而同地看了过来。酒气翻涌，再加上旁人的视线，你不免觉得有些热。","","","",""
"【淡定地松了松衣裳，领口微微敞开】我自小便如此，但这不影响我的酒量。","","","",""
"【重新倒酒，举杯示意】今日，看我们谁先喝趴下。","","","",""
"【也再次倒酒，与你碰杯】我最不怕的就是跟人比酒量了！","","","",""
"你们一直喝到酒肆打烊，也没分出个胜负来。最后，小二承诺以后你们的酒水一律打折，任无晴才心满意足地和你离开。","","","",""
"【拒绝】怎么又要去买酒了？","","","",""
"拒绝","","","",""
"你好不容易因为棋艺精进多赚了些金钱，这就又要浪费了。","","","",""
"我的钱，自然是我想怎么花就怎么花！别啰啰嗦嗦的了，就问你到底去不去？","","","",""
"我晚些还要出门办正事，就不饮酒了，免得一身酒气。","","","",""
"【听见你的话，没由来地生气起来】办正事就不能喝酒了吗？既然如此，你今天必须和我去酒肆！","","","",""
"【摇了摇头】——","","","",""
"se/blmcl.ogg","","","",""
"——【不顾你的意愿，强行拽着你走】","","","",""
"【松开了拽住你的手，大步走在前面引路】你的酒量挺好的，喝一点点酒不碍事的。酒可是个好东西！","","","",""
"【无奈地跟着她】（罢了，顺路去一趟驿站吧。）","","","",""
"酒香先酒肆一步现身了。","","","",""
"【停下来，陶醉地吸了吸鼻子，随即步子迈得更大了】快来，这家酒肆的竹叶青可是京城一绝！","","","",""
"此时，任无晴全身心都被酒占满了，顾不上管你，等你来到弹指酒肆门口时，她已经寻了个角落坐下了。","","","",""
"【伫立在酒肆门口】（已经陪她到了酒肆，照她的性子，就算没有我作陪也能喝得畅快。来酒肆已是意外了，不该再继续耽搁下去。）","","","",""
"【跟小二招呼了一声后便直直向任无晴走去】","","","",""
"【无视了小二的询问，直直地向任无晴走去】","","","",""
"你略显严肃的神情看起来与酒肆格格不入。","","","",""
"【冲你招手】[xing][ming]，你怎么走得这么慢？我一壶酒都要喝完了才来。","","","",""
"【指向特意为你倒的一杯酒】坐。","","","",""
"我今日不饮酒。","","","",""
"【手上的酒杯才端至半空，听见你扫兴的话，不满地放下酒杯】","","","",""
"白瓷与木桌敲击发出沉闷的声音，酒水溅出来了不少。","","","",""
"我是来与你告别的，我该回去了。","","","",""
"【说完立即转身离开】","","","",""
"这个人，真是无趣！","","","",""
"【脚步微微一顿，又继续向酒肆的门口走去】（今日我不宜饮酒，以后若有机会再向她赔礼。）","","","",""
"【端起本要给你的酒，一饮而尽】不喝就不喝，这下酒都是我一个人的，今日不醉不归！","","","",""
"只不过少了一个古板的陪酒人，这丝毫打扰不到任无晴饮酒的好心情。直到酒肆打烊，她才尽兴离去。","","","",""
"书房内，你和任无晴正在下棋。任无晴执黑棋，你执白棋。","","","",""
"【捻起黑棋，毫不犹豫地下在了天元】","","","",""
"【随意下在了黑棋的边上】你果然还是喜欢落子在天元。","","","",""
"【迅速又落下一子】天元在棋盘正中央，这样多有意思啊！","","","",""
"任无晴落子很快，少有思考。这也不是你第一次与任无晴下棋了，你已经熟悉了她的路数，所以刚开始你也没有思考太久，棋局推进得很快。","","","",""
"大约一盏茶后，棋盘上的黑子与白子势均力敌，陷入了僵局。以往每下到此时，再往后你与她各有胜负。因此，你开始小心谨慎起来。","","","",""
"【盯着棋局】（她性子急躁，若我故意露出破绽...）","","","",""
"【不耐烦地喝了一口茶，茶盏重重砸在桌子上】","","","",""
"【继续与黑子相争】","","","",""
"【落子回击】","","","",""
"【假装渐渐不敌，舍弃这一部分棋子】","","","",""
"【成功吃下这几枚黑子】[xing][ming]，大意了啊。","","","",""
"【紧皱眉头，没有说话】","","","",""
"你不正面迎击黑子，开始四处围攻散落的黑子，似乎被打乱了阵脚。","","","",""
"【神色不禁得意起来】","","","",""
"她没有发现你的谋划，按照你的设想一步一步落入圈套。","","","",""
"【又快速落下一子】","","","",""
"【不像之前思索许久，立即跟上】","","","",""
"【敏锐地感觉到不对，仔细看向棋局】","","","",""
"【胜券在握】我赢了。","","","",""
"【不可置信】怎么可能.....","","","",""
"【恍然大悟，猛地一拍那可怜的桌子】你耍诈，故意引我入局！","","","",""
"你下棋太过激进了，兵不厌诈。","","","",""
"【不服输】再来再来，我倒要看看你下一把还能有什么花样耍！","","","",""
"se/cicada.ogg","","","",""
"【沐浴完毕，戴上面具，穿好中衣，伸手准备系腰带】——","","","",""
"se/knock.ogg","","","",""
"——【敲敲门】[xing][ming]，睡了没？","","","",""
"【顿了顿】尚未。","","","",""
"【听后推门而入，瞟了眼衣衫单薄的你】......","","","",""
"【“自然”地转过了身，轻咳一声】这个时辰睡觉太早了些，我约了几个酒友，你要跟我去见他们不？","","","",""
"【由于近期休息得不错，本就没什么困意，欣然答应】好。","","","",""
"【虽然有些疲惫但不愿扫兴，答应道】好。","","","",""
"【快速走出门】那走。","","","",""
"【意识到身后并没有跟来的脚步声，疑惑地回过头】","","","",""
"我先穿件衣服。","","","",""
"【才反应过来是自己太心急了，语气略带尴尬】...行，我在楼下等你。","","","",""
"music/184-kaixin.ogg","","","",""
"你收拾好后，任无晴便带着你风风火火地来到了弹指酒肆。","","","",""
"此时客栈的客人们大多已经歇下，大堂里只有两位男子和一位女子在用着宵夜，桌上的三坛酒格外醒目。","","","",""
"秋珊","","","",""
"【见你们走来，与另两人一同站起】无晴，你前些日子写信说要介绍一位友人给我们，我们今早刚到京城，料想你收到消息后会来，你果然这便来了。","","","",""
"尉迟仪","","","",""
"【上前拍了拍任无晴的肩膀】你还是这么个急性子，一点没变！","","","",""
"顾忆山","","","",""
"【放下手里的筷子】那可不是？做事就是要爽快点，磨磨唧唧多耽误事啊。","","","",""
"【与故友久别重逢心中有些酸涩，但面上不表】行了行了，废话一箩筐。","","","",""
"【向三人介绍你，言语间有意替你隐瞒身份】这位是...嗯......小[temp]，我的朋友。","","","",""
"【听到这称呼，哭笑不得】（这名字取得可真用心。）","","","",""
"三人","","","",""
"【朝你抱拳，动作豪爽不拘小格，异口同声】[temp]兄！","","","",""
"这三位是结义兄妹，大哥尉迟仪，二哥顾忆山，三妹秋珊。三人都是义泗人士，师承北山派。","","","",""
"【作揖】久仰。","","","",""
"[temp]大哥不必如此客气，你是无晴的朋友，自然也是我们兄妹的朋友。","","","",""
"三妹说得对。[ming]兄弟大晚上的被无晴拖来客栈，应该还未用宵夜吧？不如坐下来咱一起吃一顿？","","","",""
"什么拖？明明是小[temp]自己愿意来的。","","","",""
"【点点头】正是。","","","",""
"【笑道】好，好好。","","","",""
"【拉着你一屁股坐下】赶紧上吃的吧，我晚上没吃什么，这会儿肚子都快瘪了。","","","",""
"【招招手】小二，照着桌子上的，再来一份！","","","",""
"小二","","","",""
"【心知他们出手阔绰，一直没有打烊，此时见多来了两个人顿时喜出望外】好咧，马上来！","","","",""
"【桌上的小菜一口没吃，抄起酒坛就先喝了起来】","","","",""
"诶，无晴，你怎么又空腹喝酒？快吃点东西垫垫肚子。","","","",""
"【没怎么反抗，乖乖地被秋珊收走酒杯】","","","",""
"【注意到这细节，笑道】这倒是奇了，记忆中无晴可从来不准别人抢自己的酒，怎么多年不见，变这么好说话了？","","","",""
"【不愿将家中变故告诉他们，只好把话题引到你身上】要怪就怪小[temp]吧，跟他相处久了，我棱角都快被他给磨平了。","","","",""
"【哈哈一笑】看来你俩相识多年，情谊深厚啊！","","","",""
"无晴大老远地跑来京城，在这里没几个友人，幸好是遇到了个能治她的[temp]兄，不然还不知道得闯多少祸。","","","",""
"【不服地敲了敲碗】小[temp]就是个闷葫芦，谁治谁还不好说呢。","","","",""
"【微微一笑】无晴这股不羁的劲儿是会传染的，要说谁治谁，那确实是她治我。","","","",""
"【意味深长地啧了两声】[temp]大哥对无晴的关心也不少啊！","","","",""
"【一时不知该如何回应】","","","",""
"【把胳膊搭在你的背上】小[temp]有事求我的地方可多了，他自然关心我。","","","",""
"【无奈地瞥了任无晴一眼】（铁树不开花。）","","","",""
"【一边开酒坛一边说道】说正事啊，想必无晴也跟你提过了，我们四人是因酒结识的，不知道[temp]兄敢不敢同我们比比酒量？","","","",""
"乐意至极。","","","",""
"要比也得等人家吃完饭吧，不然等你们喝得颠三倒四了，我就把你们丢到大街上睡去！","","","",""
"【两口喝完粥】秋珊，我吃完饭了，现在能喝酒了吧？","","","",""
"【点点头】喝吧。","","","",""
"【转头看向你】等[temp]大哥填饱肚子，我们几个好好比一场，你意下如何？","","","",""
"【点头应下】多谢姑娘体贴。","","","",""
"【这会儿工夫已经喝完了一小坛酒】我就不比了，你们谁都比不过我。","","","",""
"听你这么说就知道你这几年也没少饮酒，可惜了哟，我原本还盘算着超越你呢。","","","",""
"那我劝你放弃，还是想想看怎么赢过小[temp]吧！","","","",""
"用完宵夜后，你们拼起了四张桌子，四个人各坐在一个方位，一坛又一坛的酒被摆上了木桌，堆得满满当当。","","","",""
"比赛没什么规矩，喝酒最多的人便是赢家。","","","",""
"既然是比赛，怎么能没有彩头？","","","",""
"瞧我这个木头脑袋，等着，我这就去客房里取。","","","",""
"没多久，尉迟仪便拿来了一把被皮革包起来的{color=#ff0}玛瑙匕首{/color}。","","","",""
"【轻轻揭开皮革一角，露出锐利的刀锋】这匕首可是北山派最好的铁匠的封山之作！","","","",""
"se/crack.ogg","","","",""
"【从包裹里取出一包{color=#ff0}白毫银针{/color}】虽然不知道你们谁会对此感兴趣，但据说这是上好的茶叶，价值不菲，我就用这个做彩头好了。","","","",""
"【自认不会输所以更显阔绰】那我的彩头便是这{color=#ff0}冷月双剑{/color}吧。","","","",""
"我的{color=#ff0}彩头{/color}是......
{color=#ff0000}（提示：只显示背包中已拥有的高品质道具）{/color}","","","",""
"{color=#FFE250}【高级谱子（拥有：[gjpz]卷）】{/color}","","","",""
"高级谱子","","","",""
"{color=#FFE250}【葡萄美酒x1（拥有：[putao]坛）】{/color}","","","",""
"葡萄美酒","","","",""
"{color=#FFE250}【白纱帷帽（拥有：[baisha]顶）】{/color}","","","",""
"白纱帷帽","","","",""
"{color=#FFE250}【烈焰长裙（拥有：[lieyan]件）】{/color}","","","",""
"烈焰长裙","","","",""
"{color=#FFE250}【冷月双剑（拥有：[lengyue]把）】{/color}","","","",""
"冷月双剑","","","",""
"{color=#FFE250}【紫金匕首】{/color}","","","",""
"紫金匕首","","","",""
"{color=#FFE250}【玛瑙匕首（拥有：[bishoumanao]把）】{/color}","","","",""
"玛瑙匕首","","","",""
"{color=#FFE250}【珍稀字帖（拥有：[zitie]张）】{/color}","","","",""
"珍稀字帖","","","",""
"{color=#FFE250}【白毫银针（拥有：[baihao]包）】{/color}","","","",""
"白毫银针","","","",""
"{color=#C0E9FC}【花梨翡翠扇】{/color}","","","",""
"花梨翡翠扇","","","",""
"{color=#D81C8E}【呲铁神剑】{/color}","","","",""
"已获得","","","",""
"呲铁神剑","","","",""
"{color=#D81C8E}【洛神裙】{/color}","","","",""
"洛神裙","","","",""
"【求助任无晴】（我身上没有高级物品...）","","","",""
"扇子","","","",""
"【读懂了你的眼神，轻咳一声】小[temp]，你上次交给我保管的扇子还在我这里，不如就用它当彩头吧！","","","",""
"【点点头】也好。","","","",""
"【用唇语向任无晴说道】（多谢。）","","","",""
"（还好身上有一把备用扇子...就当卖[xing][ming]个人情了，希望他能赢过秋珊。）","","","",""
"【把所有彩头放在正中间】那么，我宣布——","","","",""
"music/sanbudao.ogg","","","",""
"——比赛开始！","","","",""
"任无晴话音一落，你们四人便同时拿起酒坛开始灌酒，不时有惊呼声从旁观的小二口中发出。","","","",""
"【几轮过后动作开始变慢】（唉，今天恐怕又是我垫底了！）","","","",""
"【渐渐感到头晕恶心】（没想到这三人如此海量...）","","","",""
"垫底","","","",""
"se/blmcgq.ogg","","","",""
"【终于一口酒也喝不下去了，后退认输】","","","",""
"【扶住摇摇晃晃的你】怎么回事？你酒量不是很大的吗？","","","",""
"【揉了揉眉心，没有回话】（我从小喝酒就没输给过别人，只是近十几年来忙于正事，劳形苦心，酒量也是大不如前了...）","","","",""
"【拍拍你脑袋】行了，别灰心，你的酒量我清楚，输了肯定只是因为你{color=#9DD1FF}这几个月没休息好{/color}。要我说啊，你平时就应该多偷偷懒。","","","",""
"随着你的停止，顾忆山和尉迟仪也挨个败下阵来。","","","",""
"【喝赢顾忆山！】","","","",""
"第三","","","",""
"【最先败下阵来】不行了，我、我实在是喝不下去了！","","","",""
"【见顾忆山站都站不稳了，一把把他捞到椅子上】","","","",""
"【转眼间已经趴着睡着了】","","","",""
"酒桌上，余下的三人还在继续。尉迟仪的动作越来越慢，他也快撑不下去了。","","","",""
"【渐渐感到头晕恶心】（没想到这二人如此海量...）","","","",""
"【扶住摇摇晃晃的你】小[temp]！","","","",""
"【苦恼地按了按太阳穴】（我从小喝酒就没输给过别人，只是近十几年来忙于正事，劳形苦心，酒量也是大不如前了...）","","","",""
"随着你的停止，尉迟仪也很快败下阵来。","","","",""
"【喝赢尉迟仪！】","","","",""
"第二","","","",""
"【艰难地喝下最后一口酒】我认输。","","","",""
"【深吸一口气】（秋珊姑娘果然是三人中酒量最好的，到现在脸色也一点变化都没有。不知道她还能喝多少？）","","","",""
"【偷偷观察着你】（[temp]大哥喝酒上脸，没想到酒量却是不错，人也靠谱...）","","","",""
"无","","","",""
"没有","","","",""
"（...只是他对无晴似乎并无男女之情，实在可惜。）","","","",""
"（...难得有个人适合无晴托付，希望他们之间的感情不止于此吧。）","","","",""
"又过去了一炷香的时间，秋珊的脸色也有些发白了。","","","",""
"（我最多还能再喝半坛酒，不然当众吐出来我会后悔一辈子的！[temp]大哥到底什么时候停？）","","","",""
"【已经感到头晕恶心】（没想到秋珊如此海量...）","","","",""
"【扶住摇摇晃晃的你，没忍住脱口道】擦，就差一点！","","","",""
"【靠在任无晴身上，头晕目眩】（我从小喝酒就没输给过别人，这次本也是能赢过她的，只可惜身体状况不佳，实在撑不住了...）","","","",""
"【拍拍你脑袋】可惜可惜，你要是多补上几天的觉，秋珊今天必定败给你。不过你已经很给我长脸了，该夸！","","","",""
"【喝赢秋珊！】","","","",""
"【面不改色地继续喝酒】","","","",""
"第一","","","",""
"你和秋珊又饮完了一坛酒，眼看你又开封了另一坛——","","","",""
"——【猛地放下酒坛】我不行了，恭喜[temp]大哥！","","","",""
"【松了口气】承让。","","","",""
"{color=#9DFF9D}获得 白毫银针x1{/color}","","","",""
"{color=#9DFF9D}获得 玛瑙匕首x1{/color}","","","",""
"{color=#9DFF9D}获得 冷月双剑x1{/color}","","","",""
"wudouxiansheng","","","",""
"se/yipee.ogg","","","",""
"{color=#D81C8E}【获得成就：五斗先生】{/color}","","","",""
"se/move3.ogg","","","",""
"已经拥有{color=#D81C8E}【五斗先生】{/color}成就。","","","",""
"【兴奋地跳到你面前，短暂地拥抱了你一下】好样的，小[temp]！你没给我丢脸！","","","",""
"【欢呼喝彩】太精彩了！客官们好酒量！","","","",""
"比赛结束后，夜晚已经过去了大半，众人都醉意熏熏。你、任无晴和秋珊一起把不省人事的尉迟仪和顾忆山扛回了客栈。","","","",""
"【停步于风信楼前】[xing][ming]，我今天虽然只是看客，但特别痛快，多谢你愿意作陪。","","","",""
"今日我豪饮了一番美酒，也很痛快。","","","",""
"【笑意盈盈】好！不愧是我任无晴的朋友！","","","",""
"【见你可算放弃了，立即放下酒坛】（呼...够惊险的。）","","","",""
"【见只剩自己一人还没喝醉，这才放下酒坛，显然游刃有余】","","","",""
"好，我宣布这场比赛的赢家是——秋珊！","","","",""
"【欢呼喝彩】好精彩！客官们好酒量！","","","",""
"{color=#ff0000}失去 高级谱子x1{/color}","","","",""
"{color=#ff0000}失去 葡萄美酒x1{/color}","","","",""
"{color=#ff0000}失去 白纱帷帽x1{/color}","","","",""
"{color=#ff0000}失去 烈焰长裙x1{/color}","","","",""
"{color=#ff0000}失去 冷月双剑x1{/color}","","","",""
"{color=#ff0000}失去 紫金匕首x1{/color}","","","",""
"{color=#ff0000}失去 玛瑙匕首x1{/color}","","","",""
"{color=#ff0000}失去 珍稀字帖x1{/color}","","","",""
"{color=#ff0000}失去 白毫银针x1{/color}","","","",""
"{color=#ff0000}失去 花梨翡翠扇x1{/color}","","","",""
"{color=#ff0000}失去 呲铁神剑x1{/color}","","","",""
"【看着呲铁神剑被拿去，瞬间有些肉疼】（若非我身上实在没有更多选择了，我是断然舍不得把这神剑拱手让人的。）","","","",""
"tongshiqizhen","","","",""
"{color=#D81C8E}【获得成就：痛失奇珍】{/color}","","","",""
"已经拥有{color=#D81C8E}【痛失奇珍】{/color}成就。","","","",""
"{color=#ff0000}失去 洛神裙x1{/color}","","","",""
"【看着洛神裙被拿去，瞬间有些肉疼】（若非我身上实在没有更多选择了，我是断然舍不得把这仅此一件的洛神裙拱手让人的。）","","","",""
"【心疼地把备用扇子递给秋珊】（我的宝贝扇子...[xing][ming]最好多请我吃几顿。）","","","",""
"【姿势不太标准地抱了个拳】恭喜秋珊姑娘。","","","",""
"多谢[temp]大哥，今天玩得实在痛快，我们四人下次一定还要再聚！","","","",""
"（希望以后还有机会吧。）","","","",""
"【瞥了眼桌上东倒西歪的几个人，无奈地摇了摇头】...我来把他们扛回去。","","","",""
"任无晴耐不住性子，不论你平时如何管制她，她都总是趁歇业的时候外出探险，既是放风，也是寻宝，因此带回了许多奇奇怪怪的东西。","","","",""
"se/errenjizou.ogg","","","",""
"【在后院徘徊】（风信楼歇业一天，任无晴就出去一天，现下已是深夜她却迟迟未归，看来我以后得对她更加——）","","","",""
"——【做贼一样轻手轻脚地溜进来，正准备翻上楼回房间】","","","",""
"【立在墙下】你还知道回来？","","","",""
"【轻功一个踉跄，赶紧攀住围墙】[xing][ming]？这么晚了，你怎么还没睡？","","","",""
"风信楼有人数日不归，我自然担心。","","","",""
"【暗自腹诽】（跟个老父亲一样。）","","","",""
"【一个翻身，落在了走廊上，朝自己的房间走去】你用不着担心我，我这不是回来了么？明天风信楼就继续开业了，我要去睡了...","","","",""
"【伸出手拦她】任无晴。","","","",""
"【顿住，无奈转身】","","","",""
"我不反对你在风信楼歇业的时候出去玩，但你也要按时回来，别让我们担心。","","","",""
"我这么大个人了，难道还会走丢不成？","","","",""
"【走到任无晴面前】你当然不会走丢，但大家还是会为你操心。我更希望你把风信楼当成第二个家，而不是随走随来的客栈。","","","",""
"【不知为何眼睛酸涩】（我爹以前也是这么说的，可是在他的管束之下，那里根本不像一个家。）","","","",""
"【很快就甩开了无谓的想法】好了好了，我以后会注意的。","","","",""
"【从背上的包袱里摸出一样东西，递给你】这是我这次出去探险的收获，送你了！","","","",""
"{color=#9DFF9D}获得 发霉的茶叶x2 {/color}","","","",""
"虽然这茶叶发霉了，但也是上好的碧螺春。可惜我棋差一着被人算计了，不然还能带回来更好的东西。","","","",""
"【收下茶叶】记得你的承诺，以后要按时回来，也不要去危险的地方探险。","","","",""
"知道了，知道了。","","","",""
"{color=#9DFF9D}获得 葡萄美酒x2{/color}","","","",""
"喝酒误事，我这些年已经很少饮酒了。","","","",""
"十年陈酿的葡萄酒，我费尽心机好不容易才得来的，别跟我客气，拿去享用吧。","","","",""
"【无奈收下葡萄酒】记得你的承诺，以后要按时回来，也不要去危险的地方探险。","","","",""
"任无晴递给你的是一书圣的石刻拓本，留传在世的数目极少。
{color=#9DFF9D}获得 珍稀字帖x1{/color}","","","",""
"【爱不释手】这拓本你是在哪里寻到的？","","","",""
"一处被焚烧过的废墟里吧，那里就这个东西是完好的。","","","",""
"【点点头】我向你买下它，你出价吧。","","","",""
"你听不懂话吗？说了送你的，我任无晴送出去的东西，哪有要钱的？","","","",""
"行了，趁天还没亮，我要去睡会儿。这字帖你什么时候欣赏都行，现在，去睡觉。","","","",""
"【看着任无晴的背影逐渐消失，心下一阵矛盾】（下次她再探险回来，我就不要说她了吧。不对，还是不能任由她乱走，下次...下次......）","","","",""
"你思索了许久都没有想好下次该如何面对探险归来的任无晴，索性放下此事，回屋睡觉了。","","","",""
"【一大早便背着小包袱坐在餐桌上，用着早膳】","","","",""
"【踏出房门后，瞄了一眼不顾吃相的任无晴和她背后的包裹】","","","",""
"（今日是风信楼歇业的日子，她显然在楼里坐不住了。）","","","",""
"【余光瞥见你，眼前一亮】[xing][ming]！","","","",""
"【整理衣袍后走过去】何事？","","","",""
"你要不要跟我一起去探险？","","","",""
"【被“探险”二字勾起了许多回忆，微微一顿】......","","","",""
"【转了转扇子】毕竟一个人去没什么意思...","","","",""
"...你到底去不去？给个准话，别光顾着发呆。","","","",""
"去，你等我换身衣服。","","","",""
"行，门外等你。","","","",""
"你换了一身深色便装，拿上了火折子、绳索、匕首、干粮等必备物品，便前往风信楼大门与任无晴汇合。","","","",""
"se/forest.ogg","","","",""
"se/walkongrass.ogg","","","",""
"你们一路走走停停，来到了一处悬崖边。","","","",""
"你不会要告诉我，你指的探险是去往崖底吧？","","","",""
"【挑衅地看着你】怎么？你不敢？","","","",""
"【心中燃起了许久未见的玩心】有何不敢？","","","",""
"【竖起大拇指】好，有胆量！","","","",""
"【想了想还是补充了一句】你功力没恢复，最好悠着点，不过反正有我接着你，也死不了。","","","",""
"【先一步往下攀爬】（我已经许久都没有这么疯狂过了，还真是怀念.....）","","","",""
"【兴奋起来，不甘示弱，也开始向下攀爬】","","","",""
"se/bush.ogg","","","",""
"这悬崖十分陡峭，只有些碎石与枯草相附，临走时带上的绳索毫无用武之地——你们每向下一步都在鬼门关前徘徊，双手也被碎石割破，却没有一人退却。","","","",""
"（上一次我这么疯狂还是在小时候，那会儿时常和仙子一起去各处探险，往往在大人们急得要报官之前带着一身顽皮的脏污回家，可惜后来——）","","","",""
"——【轻松地越过你】[xing][ming]，你先下去还被我超了，你不行啊！","","","",""
"【回神后往下看】","","","",""
"任无晴已经离你有一人多的距离了，你不禁生出了一丝好胜心，加快了向下攀爬的速度。","","","",""
"不知不觉，你们似乎来到了悬崖中部，崖底已经隐隐可见了。","","","",""
"【寻了一块大一点的石头，站立上去稍作歇息】累死了，我先歇会再往下。","","","",""
"【效仿任无晴的做法，背靠崖壁，大口喘气】","","","",""
"体力还不错，居然撑到了现在。","","","",""
"【环顾四周】彼此彼此。","","","",""
"除了下方的枯树外，这里非常干净，连个山洞都没有。看来只有到达崖底才能确认这里到底有些什么。","","","",""
"半炷香后。","","","",""
"【看向十尺开外的枯树】敢不敢赌一把？","","","",""
"有何不敢？","","","",""
"任无晴离枯树稍近些，她轻松一跃，下落时顺利勾住了一根树枝，再借力往下跳，身影很快便缩小了许多。","","","",""
"【紧跟其上】","","","",""
"当你勾住同一根树枝时，树枝发出清脆的断裂声。","","","",""
"music/longwu.ogg","","","",""
"【脸色顿变，不假思索地腾空而起】","","","",""
"【接住正在下坠的你】","","","",""
"你们不断依靠崖壁上的枯藤与乱石降速，直至安全抵达崖底。","","","",""
"【站稳后全身已都被冷汗浸透】","","","",""
"【蹬向正自整理衣袍的你】[xing][ming]，你不要命了？","","","",""
"【笑了笑】我相信你会接住我的。","","","",""
"你这个人真是——","","","",""
"【立时顺着树枝断裂的力道飞了下去】","","","",""
"你不断依靠崖壁上的枯藤与乱石降速，先任无晴一步，抵达崖底。","","","",""
"【被你此举惊出了冷汗】[xing][ming]，你不要命了？","","","",""
"【抚平衣袍】放心，我有分寸。","","","",""
"你刚刚可真是——","","","",""
"se/wind.ogg","","","",""
"——【目光触及崖底的几具白骨，噤了声】","","","",""
"【朝它们拜了拜】这应当是不小心跌落下来的人。","","","",""
"【同样郑重地祭拜了一番】我们替它们安葬了，回去后再在悬崖附近立块石碑提醒别人吧。","","","",""
"这应当是不小心跌落下来的人。","","","",""
"【朝它们拜了拜】我们替它们安葬了，回去后再在悬崖附近立块石碑提醒别人吧。","","","",""
"music/161-gangqin.ogg","","","",""
"你们找到了一处潭水，将这些尸骨埋在了潭水的边上。","","","",""
"【拿出水囊取水补充体力】渴死我了——","","","",""
"——【看见了清澈见底的潭水，眼睛一亮】[xing][ming]，这潭底有只巨龟！","","","",""
"【算着龟背上的纹路】这龟少说活了百年之久。","","","",""
"希望他们来世能在这只长寿龟的庇佑下长命百岁吧。","","","",""
"一定会的。","","","",""
"你们逛遍了整个崖底，没有发现别的东西，也没有找到任何出口。","","","",""
