"Original Text","Initial","Machine translation","Better translation","Best translation"
"gui/button/BT_weituo_grey.png","","","",""
"kouchuyinbi","","","",""
"[weituo1]","","","",""
"{size=-9}{color=#9DD1FF}[weituo1month]个月后刷新


{/color}","","","",""
"{color=#ffffff}{size=-3}该委托将在{color=#9DD1FF}[weituo1month]个月后{/color}刷新{/size}{/color}","","","",""
"[weituo2]","","","",""
"{size=-9}{color=#9DD1FF}[weituo2month]个月后刷新


{/color}","","","",""
"{color=#ffffff}{size=-3}该委托将在{color=#9DD1FF}[weituo2month]个月后{/color}刷新{/size}{/color}","","","",""
"[weituo3]","","","",""
"{size=-9}{color=#9DD1FF}[weituo3month]个月后刷新


{/color}","","","",""
"{color=#ffffff}{size=-3}该委托将在{color=#9DD1FF}[weituo3month]个月后{/color}刷新{/size}{/color}","","","",""
"[qshuohua]","","","",""
"xinshuibg","","","",""
"{size=-9}[WHOxs]{/size}","","","",""
"images/notherebg.png","","","",""
"{size=-11}[WHOname]不在楼里{/size}","","","",""
"images/jiachengbg.png","","","",""
"{size=-15}{color=#BEBBB4}未启用{/color}{/size}","","","",""
"{size=-15}{color=#EEDABB}已启用{/color}{/size}","","","",""
"images/cdtp[WHOcdtp].png","","","",""
"images/lhbl[WHOlhbl].png","","","",""
"images/ssss[WHOssss].png","","","",""
"images/yyr[WHOyyr].png","","","",""
"images/chabei.png","","","",""
"xinqingup","","","",""
"XQup","","","",""
"xinqingdown","","","",""
"XQdown","","","",""
"audio","","","",""
"se/move2.ogg","","","",""
"teshujuqing","","","",""
"newteshu","","","",""
"se/increase.ogg","","","",""
"moqitisheng","","","",""
"MQup","","","",""
"se/resident.ogg","","","",""
"linggantisheng","","","",""
"LGup","","","",""
"credits_image","","","",""
"gui/button/BT_esczuojian_%s.png","","","",""
"credits","","","",""
