"Original Text","Initial","Machine translation","Better translation","Best translation"
"琴棋书画中你最——","","","",""
"——【蓦地想起秦嫫儿小说上那排密密麻麻的鬼画符，忙将书法排除在外】琴棋画中，你对哪个最感兴趣？","","","",""
"（对哪个最感兴趣......说哪个都不感兴趣肯定是不行的。）","","","",""
"琴艺","","","",""
"琴就算了，咱们楼里已经有聂大小姐、仙女儿和一一了...","","","",""
"琴就算了，咱们楼里已经有聂大小姐和一一了...","","","",""
"琴就算了，咱们楼里已经有聂大小姐和仙女儿了...","","","",""
"琴就算了，咱们楼里已经有聂大小姐了...","","","",""
"棋艺","","","",""
"...要不[xing]大哥教我下棋吧，这样我没事儿还能找任姐下一盘儿！","","","",""
"...要不[xing]大哥教我下棋吧，这样我没事儿还可以找仙女儿下一盘儿！","","","",""
"...要不[xing]大哥教我下棋吧！","","","",""
"下棋最能修身养性，如果你能坐得住的话，倒也可以——","","","",""
"——【头摇得像拨浪鼓】那不成那不成，我最近才发现光是坐着也很累了！","","","",""
"【无奈地摇了摇头】","","","",""
"【突然想到了什么，一拍胸膛自信地道】[xing]大哥，我知道了，画画才是最适合我的！","","","",""
"为何？","","","",""
"因为只剩这一个选项了。","","","",""
"...有道理。","","","",""
"绘画","","","",""
"【秦嫫儿获得技能】：{color=#f00}绘画{/color}","","","",""
"等书","","","",""
"【半个身子都俯在桌上，迅速地挥动着毛笔，不知在画些什么】
（是否赠送秦嫫儿{color=#ff0000}【中级谱子】{/color}？）","","","",""
"【赠送中级谱子x1】","","","",""
"中级谱子","","","",""
"【赠送中级谱子x3】","","","",""
"中级谱子三","","","",""
"【返回】","","","",""
"{color=#ff0000}失去 中级谱子x3{/color}","","","",""
"{color=#ff0000}失去 中级谱子x1{/color}","","","",""
"【闻声转头，伸出被墨染黑的手，接过谱子】这就是绘画入门技巧吗！","","","",""
"【颔首】拿回去多参考。","","","",""
"【抡起画笔在纸上作画】","","","",""
"不一会，秦嫫儿就完成了她的第一幅“巨作”。","","","",""
"【端详了半天，一时没忍住】这...你都画了些啥——什么？","","","",""
"【指了指画中的线条】这儿是条河，我站在岸边，[xing]大哥你看，那是我的手和脚。","","","",""
"【突然明白她在画什么了】","","","",""
"如果你猜得没错，这应该是你们第一次见面的场景。","","","",""
"【难以置信】难道角落里的这团黑线是我？","","","",""
"没错！就是[xing]大哥！是不是画得相当传神？","","","",""
"【叹了口气】你但凡能画错一笔，都比现在的好看。","","","",""
"（我咋听不懂这是夸赞还是啥呢？）","","","",""
"（或许应该先让她看看什么才是好的作品。）","","","",""
"【赠送中级谱子x1】拿着，回去多参考。","","","",""
"以后你就认真学习绘画吧。","","","",""
"【赠送中级谱子x3】拿着，回去多参考。","","","",""
"晚些我会寻一本绘画入门技巧给你。","","","",""
"好嘞！","","","",""
"【兴奋地抱着中级谱子】[xing]大哥是不是觉得我还挺有前途的？","","","",""
"【一时不知如何措辞】......","","","",""
"是，毕竟你作画时的认真是我从未见过的，看样子是真心喜欢画画。","","","",""
"【两眼放光】","","","",""
"【还是没忍住补了一句】当然，画出来的东西也是我从未见过的。","","","",""
"【秦嫫儿才艺】{color=#9DD1FF}↑60{/color}","","","",""
"【秦嫫儿才艺】{color=#9DD1FF}↑20{/color}","","","",""
"该剧情需要栗子糕在场，请等她回来再进行培养。","","","",""
"music/shamomotian.ogg","","","",""
"青云公子","","","",""
"【拾起盘中鸳鸯卷，只咬了一小口便将鸳鸯卷放回原位】","","","",""
"四名随行侍卫","","","",""
"【面无表情地守在青云公子身后】","","","",""
"【站在不远处，十分为难】（怎么总会遇到这么难缠的客人呢...）","","","",""
"那人自称是才子，来风信楼不听曲儿不看舞，偏偏要这儿的姑娘跟他比一比才气——不过，从他的穿着打扮和随行的侍卫来看，应该确实是个不大不小的角儿。","","","",""
"【话语中免不了有几分轻蔑】我这一路上听人都说风信楼好，里面的姑娘更是才艺样貌双全...","","","",""
"...今日一看，啧啧，失望啊。","","","",""
"青云公子的一番话顿时让客人们炸开了锅。","","","",""
"【第一时间撸袖子上前】喂，你这人怎么说话呢？","","","",""
"忠实客人一号","","","",""
"就是！你怎么说话呢？！","","","",""
"你怎么说话呢？！","","","",""
"忠实客人二号","","","",""
"【摇头】兄台莫要做那拿钱抹黑之事。","","","",""
"忠实客人三号","","","",""
"【附和】此人明显就是找茬的，轰出去便是。","","","",""
"当然，也有些看热闹不嫌事大的客人跟着起哄。","","","",""
"起哄客人","","","",""
"这有什么难的？用真本事赌他的嘴呗！","","","",""
"其他客人","","","",""
"若能看到才艺较量，也算不虚此行。","","","",""
"（怎么办，该让谁去会一会这个青云公子呢？）","","","",""
"se/success2.ogg","","","",""
"栗子糕正急得焦头烂额，忽然听见楼内一姑娘喊道：“有啥了不起的，我来跟你比一比！”","","","",""
"（太好了——）","","","",""
"【甩着抹布站在隔壁桌上】","","","",""
"——【看到说话的人是秦嫫儿后，心凉了半截】","","","",""
"哦？","","","",""
"【顺着声音望去，打量了秦嫫儿一番】就凭你？还是让你的姐妹们来吧，我瞧你连字都不会写。","","","",""
"【心中一紧】（他咋知道的？）","","","",""
"（不行，不能露怯。）","","","",""
"你要比的是才气，又不是比写字，我为啥不行？","","","",""
"【听后哈哈一笑】有点意思，有点意思。","","","",""
"【把抹布丢到一边，一屁股坐下】来人上笔墨！咱们要比画画！","","","",""
"【先是一愣，然后笑得前仰后合】哈哈哈哈哈！","","","",""
"随行侍卫","","","",""
"【也是忍俊不禁】（我们公子三岁便学得琴棋书画，而这其中，就数作画最擅长，在这方面能胜过他的，一只手都能数的过来。）","","","",""
"好！你我各自以此楼此景为题作画，若是你胜得过本公子，本公子便将画作留给你们。要知道，本公子的画可是千金难求。","","","",""
"有啥了不起的，一会儿你输了别哭鼻子就成！","","","",""
"【心如死灰地将取来的笔墨纸砚置于桌上】","","","",""
"【围在桌边，探头探脑】","","","",""
"【屏息凝神，笔墨在纸张上落下】","","","",""
"music/67-yan.ogg","","","",""
"他时轻时重，时快时慢，慢时如连绵细雨，快时如疾风惊雷。在场客人无不目瞪口呆，虽然还未看到画，但这作画气势便已十分惊人。","","","",""
"【暗自心惊】（惭愧，我刚才竟对如此大家不敬...）","","","",""
"片刻工夫，青云公子便已画好。","","","",""
"【争相浏览他的画作】","","","",""
"黄婵","","","",""
"【认出他的画风】（竟是那鼎鼎有名的青云公子。）","","","",""
"十月花","","","",""
"【扫了一眼，心中轻咦】（有意思。）","","","",""
"【看完之后不由心生佩服】","","","",""
"（嫫儿这局怕是输了...）","","","",""
"【已经能想到秦嫫儿惨败的场景，生怕丢人，连忙抱着琴溜回了房间】（尴尬死我了！）","","","",""
"【硬着头皮拿起笔】......","","","",""
"待到秦嫫儿画时，众人哄堂大笑——原来她的画不仅线条凌乱，连最基本的形状也不对，圆的桌子画成了方形，人脸画成了三角形。","","","",""
"这画的什么玩意儿啊这是...","","","",""
"【不忍多看】丢人现眼。","","","",""
"客人四号","","","",""
"完全没有可比性，我单方面宣布这位公子获胜。","","","",""
"客人五号","","","",""
"肯定是公子胜了！","","","",""
"se/move3.ogg","","","",""
"【注意到青云公子正一脸严肃地看着秦嫫儿的画】咦，公子，你怎么不说话？","","","",""
"【将画翻来覆去看了好几遍】......","","","",""
"【都跟着他一起屏住了呼吸】.........","","","",""
"【额头上的汗珠越来越多】.............","","","",""
"...你...为何要这么画？","","","",""
"【终于绷不住准备认怂】可能...可能我眼睛肿了太久——","","","",""
"——【闭上眼睛，颤抖地道】本公子今日才算看到了——什么是画！
【秦嫫儿才艺】{color=#9DD1FF}额外↑10{/color}","","","",""
"se/crow.ogg","","","",""
"青云公子说罢，魂不守舍地叫上侍卫，临走还不忘将秦嫫儿的画带上。","","","",""
"哎？所以是谁赢了？","","","",""
"青云公子没有回答，他留在桌上的画作就是答案。
{color=#9DFF9D}金钱+6666{/color}","","","",""
"music/161-gangqin.ogg","","","",""
"【负手站在秦嫫儿身旁观看她作画】","","","",""
"【正伏案画着不知是什么的东西，神色无比认真】","","","",""
"【扫了眼房中堆满画作的桌案，开口问道】你那本小说的进度如何了？近日都不见你写了。","","","",""
"【放下毛笔，双手捂头，使劲挠自己的头发】一说起这个就头痛！","","","",""
"我之前那几个短篇明明都挺成功的，谁知现在写的这个完全没有思绪，一直卡在瓶颈...[xing]大哥，小说这事儿可能要胎死腹中了！","","","",""
"你倒不如做点更有意义的事情。","","","",""
"【没把心里话说出来】（写小说这事儿对我来说还是挺有意义的！）","","","",""
"[xing]大哥说得对，反正我越想越没主意，硬写也写不出啥好东西。","","","",""
"【说着趴回桌上，恢复了作画】[xing]大哥，你帮我看看，我这个画得咋样？","","","",""
"【秦嫫儿才艺】{color=#9DD1FF}额外↑5{/color}","","","",""
"【提出建议】你就写你身边见闻...","","","",""
"【指向楼中】风信楼也好，你的生活也好，先从你亲近的部分写起。","","","",""
"【拍手称赞】是个好主意！你这么一说我就有想法了！","","","",""
"仔细想想，我之前写得比较成功的那些就都是关于风信楼的！","","","",""
"你有想法就好，我等你小说写成的那天。","","","",""
"【有点不好意思】那些拙作我就先不给[xing]大哥看了...","","","",""
"【拍拍胸口】不过有朝一日，你绝对会在风靡一时的小说上看到我秦嫫儿的名字！","","","",""
"【抱着一叠画本踏进茶楼】有人吗？","","","",""
"今早秦嫫儿准备出门的时候不小心弄湿了衣服，不巧其他的衣物都还没晒干，她便只好管聂香借了一件较为华丽的衣裳。","","","",""
"容貌恢复再加上这一打扮，竟有了几分有钱人家的小姐的范儿。","","","",""
"【不熟悉穿长裙，走着走着差点被裙摆绊了一跤】","","","",""
"茶楼老板","","","",""
"【气喘吁吁地跑来，扶了秦嫫儿一把】诶，来了来了，美女，这边入座！","","","",""
"今天客人多，缺人手，我来服务您！","","","",""
"【一眼认出他】（是茶楼老板！楼里的酒水都是在他这儿买的，虽然他死也不肯给我减价，但好歹也是老熟人了。）","","","",""
"我就不坐了哈，我今天是来卖我写的小说的，你看看你们茶楼有没有需求？","","","",""
"【压根没发现眼前的人是以前的秦嫫儿，客客气气地道】您写的小说？这...也许说书的能用上。","","","",""
"【展开画本】太好了，那你瞅瞅，这大概能卖个啥价钱？","","","",""
"【挠挠头】（此人说话声音好生耳熟！我究竟在哪里听过？难道是隔壁青楼那个每天跟我讨价还价的老鸨......）","","","",""
"【猛地摇了摇头】（不可能，她那眼睛和嘴是个什么状况我可看得一清二楚，不是她。）","","","",""
"【以为茶楼老板在欣赏自己的画本，自顾自地翻着页】你看，这故事贼精彩，还附带图画，简单易懂！","","","",""
"【定睛一看，差点背过气去】（这字写的，这图画的，确定不是小儿涂鸦？！）","","","",""
"你咋不说话？是要还是不要？不买我就去别的地方问了。","","","",""
"【“灵机一动”】（这人看上去不怎么聪明，估计就是哪家涉世未深的姑娘胡行乱闹...花小钱赚大钱，只要我顺着人家，好处肯定跑不掉。）","","","",""
"【哼着歌往回走，一边走一边抛接钱袋】（茶楼真舍得给，我第一本长篇小说居然就卖了不少钱！）","","","",""
"【摸了摸下巴】（茶楼老板刚才就跟变了个人似的，说话语气都跟以前不一样了...）","","","",""
"（不知道他今天遇上啥好事了，心情这么好！）","","","",""
"（诶，奇怪...我身边的人咋最近心情都这么好？）","","","",""
"【“恍然大悟”】（害，那不就等于是我运气变好了嘛！）","","","",""
"【想通之后停住脚步，打开钱袋想看看里面一共有多少钱】二，四，八......","","","",""
"（哇，这够买好多好多糯米小——）","","","",""
"——【念头一转】（上次花了点儿钱给田夫人买礼物，却忘了给[xing]大哥也买一份！）","","","",""
"【将钱袋收了起来】（天底下最最最好的[xing]大哥是对我最最最最好的人，他的礼物绝对不能少！）","","","",""
"se/success.ogg","","","",""
"{color=#9DFF9D}获得 珍稀字帖x1{/color}","","","",""
"【将钱袋收了起来】（[xing]大哥对我比夫人更好，他的礼物可不能少！）","","","",""
"{color=#9DFF9D}获得 白毫银针x1{/color}","","","",""
"【将钱袋收了起来】（[xing]大哥对我也很好，不能不公平，我得给他挑点儿礼物！）","","","",""
"{color=#9DFF9D}获得 养生茶x2{/color}","","","",""
"——【念头一转】（这些钱还是拿去买点东西送给田夫人吧，[xing]大哥不是说她对我蛮关心的吗？不能忘记别人的好！）","","","",""
"【将钱袋收了起来】（还有天底下最最最好的[xing]大哥的礼物也不能少！）","","","",""
"【将钱袋收了起来】（还有[xing]大哥的礼物也不能少！）","","","",""
"【将钱袋收了起来】（也顺便给[xing]大哥买点儿好了！）","","","",""
"需点完秦嫫儿武功剧情方可触发后续才艺剧情。","","","",""
"【像往常一样招呼客人】大哥们稍等哈，聂姑娘还在摆架——","","","",""
"——【连忙改了语调】不对，聂姑娘还在后头洗漱呢，得晚点儿来~~~","","","",""
"聂香的客人","","","",""
"【习以为常】无妨，等得越久，见面时欢喜的程度便越大。","","","",""
"（聂大小姐太会了！）","","","",""
"那你们先喝茶~~不够随时喊我——","","","",""
"聂香的客人二","","","",""
"——【抢先接过秦嫫儿手中端着的茶盘，客客气气地道】我来我来，这种活怎么劳烦姑娘自己动手呢？","","","",""
"嗐~~最近咋这么客气呢？没事儿的。","","","",""
"【腋下夹着两个酒坛，快步跑到另一桌客人前】","","","",""
"【望着桌上的花生米发呆】（自从来了风信楼经历了那些事之后...已经很久没有吃花生米的欲望了。）","","","",""
"se/wapian.ogg","","","",""
"【把酒重重放在桌上】哥~~您的酒！","","","",""
"【没有认出秦嫫儿的声音，回过神来，大吃一惊】（我从没见过如此清秀不做作的女子！）","","","",""
"se/pour.ogg","","","",""
"【迅速打开酒坛，倒了杯酒给秦嫫儿】姑娘可愿赏脸陪我喝一杯？","","","",""
"啊？这咋行、这咋行呢~~我还得把另一坛酒送给——","","","",""
"——这些端茶倒水的杂活儿喊那个老鸨就行！","","","",""
"【瞳孔地震，没收住声音】啥？你不认识我？！我都给你端了多少盘花生——","","","",""
"——【听到熟悉的声音，身体下意识一颤，再三确定眼前之人“不是”秦嫫儿】我们是第一次见面，应该...敢问姑娘芳名？","","","",""
"【下意识摸了摸自己的脸，心里明白了大概】（我的脸消肿了，声音也“变”了，所以他们都没认出我。）","","","",""
"我，我...","","","",""
"music/laocunfeng.ogg","","","",""
"【突然转身跑开】","","","",""
"【站起来试图挽留】诶，这位姑娘！","","","",""
"se/door.ogg","","","",""
"【一头扎进厨房里】","","","",""
"【回想这些天自己收获到的善意】（原来不是因为我运气好，也不是因为大家心情好，只是因为我换了副皮囊。）","","","",""
"（他没有认出我，聂大小姐的那群客人应该也没认出我就是他们以前笑话过的老鸨子吧。）","","","",""
"【蹲在原地思来想去，手指不自觉地在地板上乱划】...","","","",""
"【将这段时间所有人对自己的态度都想了一番】........","","","",""
"【一拍脑袋】（也不是所有人都变了啊，不还有个[xing]大哥吗？）","","","",""
"一直温柔","","","",""
"（从前到现在，他一直都对我那么包容耐心，从来没嫌弃过我丑，也没有因为我的脸而改变......[xing]大哥果然是不一样的烟火！）","","","",""
"一直冷淡","","","",""
"（不过，[xing]大哥倒是一点都没变。）","","","",""
"（他还是和以前一个样，一副不咋爱搭理人的冰山大哥模样！）","","","",""
"冷到温","","","",""
"（没想到，就连[xing]大哥也跟那些人一样，有些变了...他现在对我可比以前温柔多了......）","","","",""
"【倒是没有介怀】（不过可能爱美之心，人皆有之吧！）","","","",""
"温到冷","","","",""
"（不过改变中就属[xing]大哥最奇怪！他居然跟那些人反了过来！）","","","",""
"（他以前明明是那样温柔的人，包容我、帮助我，现在却不知道是咋了，总感觉跟我疏远了不少，弄得我都不敢找他唠嗑了......）","","","",""
"music/jianghulouxia.ogg","","","",""
"【趴在二楼的栏杆上往下看去】","","","",""
"风信楼中依旧歌莺舞燕，楼里的姑娘在各自的桌前接待着客人，每位客人脸上都带着适宜的笑容，与面前之人谈笑风生。","","","",""
"【揉了揉脑袋，不禁又感慨起来】（我变美之后，这个世界都仿佛跟着我一起变了！相貌真的有这么重要吗？）","","","",""
"【从书房出来，正巧看到秦嫫儿】","","","",""
"你怎么仍在此处发呆？无事可做了？","","","",""
"【眼一转】（不不不，差点忘了还有[xing]大哥，不管我是美还是丑，他对我的态度都是一样的，唯独在我有进步的时候会夸赞我几句。）","","","",""
"【回神】[xing]大哥！","","","",""
"我没有，我就是有些疑惑。","","","",""
"【皱眉道】半个时辰前你便在此处。","","","",""
"你比其他人基础弱得多，才艺上并没有突出的地方，不可不思进取，不然也不知何时才能有稳定的客人。","","","",""
"【有些委屈】我知道了，[xing]大哥。","","","",""
"【点点头】","","","",""
"说罢，在疑惑些什么？或许我能为你解答。","","","",""
"我最近发现好多客人对我态度转变了很多，只因为我的长相...","","","",""
"...害，我也不知道我是应该高兴还是难过。","","","",""
"皮囊纵然重要，但以色事人终归不长久，不如一技傍身，这也是我费尽心思培养你的原因。","","","",""
"【眼神变得坚定起来】[xing]大哥说得对，我还要继续努力，发奋图强。","","","",""
"嗯，我观你在绘画一途上还有些天分，只是近日懈怠了，如果能够坚持下去，也许会有不一样的收获。","","","",""
"【激动】[xing]大哥此话当真？","","","",""
"【鼓励道】我何时说过假话？","","","",""
"se/run2.ogg","","","",""
"【似是找到了目标，开心地跑了出去】好嘞，[xing]大哥就等着我将来为风信楼带来更多的财富吧！","","","",""
"往后几日里，秦嫫儿的屋子被她改成了画室，她如痴如醉地研究着各种画法和画技，除了吃饭和接客，其余时间都闷在屋子里画画。","","","",""
"se/knock.ogg","","","",""
"【敲了敲秦嫫儿的门】（连着十几天都不出门，只是一味地研究画册，所画之景之物将会毫无灵气，绘画一途讲究的是观察。）","","","",""
"【揉着困顿的双眼】[xing]大哥你咋过来了？","","","",""
"【闻见一股酸臭味，捏起鼻子】你多久没有洗过澡了？屋子都臭了。","","","",""
"【扭头一闻傻笑起来】是有点，那就不邀请[xing]大哥进来坐了。","","","",""
"【探身往里看去，果然如自己想得一般到处都是画册】...你明日跟我出门一趟。","","","",""
"【赶忙摆手】不去不去，弄啥咧，我还有事。","","","",""
"看遍千山万水才能画出惊世之作，你不出去看万物之象，笔下又怎能有神？","","","",""
"【迟疑】是这样吗？","","","",""
"【抬脚走了进去】","","","",""
"【到画案前提笔随手画下一株兰草】","","","",""
"过来看，我画的与你画的有何不同？","","","",""
"【拿起一旁自己的画对比起来】好家伙！","","","",""
"[xing]大哥你咋画得比我生动这么多？但是我看你也没用啥技法啊？","","","",""
"书画讲究的都是心境，你终日在屋内，你的心又怎么能开阔？","","","",""
"技法只是蹒跚学步时的基础，你既已经吃透，现在要学的该是走出去看万物。","","","",""
"【觉得你言之有理】行，我明天就跟你出去！","","","",""
"se/walkongrass.ogg","","","",""
"music/qingxin.ogg","","","",""
"次日一早，你带着秦嫫儿前往郊外的西山，到山脚之后，背着行囊往山上走去。","","","",""
"【用手扇着风】[xing]大哥你说这天儿咋恁地热？","","","",""
"【步子并未停下，嘴上回应】怀熹的天气本就乍暖乍寒，最是变化无常。","","","",""
"就跟人生一样...咱们原本说好了要一起出门去看万物，咋就变成来爬山了呢？","","","",""
"【拧眉】看山不是山，看水不是水，一切了然于心，下笔自然灵。整日在山脚看的只是山的一面，登上山顶换个角度，看得会更加全面。","","","",""
"还带这样的？","","","",""
"莫说话，积累体力，离山顶还远着。","","","",""
"【听罢专心爬山】","","","",""
"【逐渐开始留心一路所经过的景象】（还真和画册上的植物树木不一样...这里的自然灵动多了！平时我咋都没注意到？）","","","",""
"（看来[xing]大哥说得没错，之前是我狭隘了。）","","","",""
"【看向身旁的秦嫫儿】（但愿此次出行能对她有些启发...她的画风本就自成一格，未来楼里说不定能出一个丹青妙手。）","","","",""
"se/wind.ogg","","","",""
"【站在山崖边】[xing]大哥，山顶的风光果真不一样！","","","",""
"你看之前在下面看到的高山，在这里就跟个土丘一样。","","","",""
"【望着云雾中的山脉】你能明白就好。","","","",""
"这要是还不懂就枉费[xing]大哥费心指点我这么久了！","","","",""
"（等我这次回去后再画山脉，效果绝对跟之前的不同！如果我能把书中的万物都真真切切地看个遍，兴许......）","","","",""
"【忽地转向你，朗声道】[xing]大哥，我有一个新的愿望了！","","","",""
"我决定远行，游历全国，追求更高的绘画水平！","","","",""
"【怔住】（没想到她竟会生出如此抱负。）","","","",""
"[xing]大哥你别怕，大事还没成，我现在肯定走不了，我说的是以后，以后！","","","",""
"【微微一笑】好，那我拭目以待。","","","",""
"【见一向严肃的你露出笑容，备受鼓舞】（让那一天快快到来吧！）
【秦嫫儿才艺】{color=#9DD1FF}额外↑50{/color}","","","",""
"music/yudelianren.ogg","","","",""
"【进门后左顾右盼】","","","",""
"【躬身】客官您是要找哪位姑娘？","","","",""
"【不好意思地小声说道】我想找秦嫫儿，秦姑娘。","","","",""
"【心里嘀咕】（嫫儿姐说得对，这是个看脸的世界！）","","","",""
"好嘞，这就给您找，您先坐。","","","",""
"【见状找了处没人的位置坐下】","","","",""
"【不一会儿就将秦嫫儿引了出来】","","","",""
"【行礼】见过哥儿，咋？可是有啥事儿寻我？","","","",""
"【眯眼点头】（说话虽然有些粗俗，不过也是个美人坯子。）","","","",""
"见过姑娘，我只是慕名而来。","","","",""
"（这已经是最近第十个“慕名而来”的客人了！从前咋就不见得有过？长得好看的好处也太多了吧！）","","","",""
"我观姑娘面色不佳，可是我唐突了？","","","",""
"【摆手】没有的事儿！我刚才就是突然走神了而已。","","","",""
"不过我也挺奇怪我的名声为啥传得这么大，大哥能给我解解惑不？","","","",""
"自然可以。","","","",""
"是最近一段时间有人说风信楼里新来了位秦姑娘，相貌清秀，为人风趣，光聊天就能让人心生愉悦，是个难得的妙人...","","","",""
"这不，今日一有空我便赶紧过来了。","","","",""
"se/bounce2.ogg","","","",""
"（“新、新来了”？我都不知来楼中多久了！）","","","",""
"【应承】原来是这样，害，实在是抬举了。","","","",""
"两人就这样你来我往，闲聊起来，直到日暮降临，秦嫫儿才将依依不舍的客人送出了风信楼大门。","","","",""
"【心情从未如此愉悦】（不愧是茶楼话本的作者！好看的皮囊千里挑一，有趣的灵魂万里挑一啊！）","","","",""
"【并不知他心中所想】（自从我相貌变了之后大家对我和善了太多，平时不好相处的客人也是另一副面孔...不过这样也没啥不好，不是吗？）","","","",""
"（如果变美就能获得善意的话，我想帮助更多人变美！我要造福天下所有被相貌困扰的人！独美不如都美！）","","","",""
"【搓搓手，定下了新的目标】（明天就去翻医书吧！）","","","",""
"于是秦嫫儿一有空暇便写信给容都的大夫、搜集资料、翻看奇书怪文、捣鼓药材...总之，她每天都在制造新的美容品，其中有效果的还不占少数。","","","",""
"se/magic.ogg","","","",""
"{color=#ff0}每月随机手下+0~2魅力{/color}（受秦嫫儿的才艺高低和心情影响）","","","",""
"【托着下巴看着楼内忙碌的众人】（害，也不知道所有人都对我热情和[xing]大哥对我热情哪个更好...）","","","",""
"（别人都对我好上了很多，[xing]大哥为啥却偏不走寻常路，反而对我严厉起来了？）","","","",""
"（难道他的审美真这么独特？！）","","","",""
"（算了！说不定只是[xing]大哥这段日子里遇到烦心事儿了呢？与其在这干站着，还不如直接去问[xing]大哥！）","","","",""
"se/opendoor.ogg","","","",""
"【到了书房前，正要敲门】——","","","",""
"却听到了里面讨论自己的声音。","","","",""
"（[xing]大哥刚才是说了我的名字吗？）","","","",""
"music/zaoshanghao.ogg","","","",""
"【声音有些疲惫】最近多关注下秦嫫儿，把她要学的东西增加些。","","","",""
"【诧异】主人，为什么呀？","","","",""
"se/tap.ogg","","","",""
"【敲了敲桌子】京中情形越来越复杂，需要用人的地方多了起来，她会是一个很大的助力。","","","",""
"唔，可是因为嫫儿的相貌恢复了？","","","",""
"还因为她这张全新的面庞不多人见过。","","","",""
"【点点头】栗子明白啦！","","","",""
"【恍然大悟】（[xing]大哥对我严厉原来是对我寄予了厚望啊！）","","","",""
"【忽然感到无比快乐，拍了拍自己胸膛】（我秦嫫儿也终于有能帮到[xing]大哥的地方了！）","","","",""
"【走回大堂】（[xing]大哥每天忙前忙后都是为了咱们的大业，我如果能帮他多结识点儿有用的人脉就好了！）","","","",""
"【想到这里，一把拉住堂内的丫鬟】妹儿，往后多给我这儿引些客人！","","","",""
"【疑惑】嫫儿姐，你不是最不喜欢接客么？这样的事一直都是能躲就躲。","","","",""
"【俏笑道】咋了？我突然改变主意了还不行吗？","","","",""
"【被这笑晃了神】行，怎会不行？嫫儿姐你现在容貌恢复了，刚一笑都快把我魂勾走了。","","","",""
"（这也太夸张了吧。）","","","",""
"【用手摸了摸脸颊】嘿嘿...那我先回房了，你别忘了给我引人哈。","","","",""
"【奉承】好好好，嫫儿姐您说什么就是什么~","","","",""
"（[xing]大哥真有先见之明，相貌真是一利器！）
【秦嫫儿魅力】{color=#9DD1FF}额外↑5{/color}","","","",""
"自此之后，秦嫫儿勤奋接客，专注于人际沟通，就算无人看管，也会十分努力，渐渐变得八面玲珑起来。
{color=#FF6347}【人脉有所提升】{/color}","","","",""
"music/chuntianlaile.ogg","","","",""
"在发现所有人都因为她换了副皮囊就对她态度反转以后，秦嫫儿思索了很久，最后还是选择将这项烦恼抛诸脑后——只不过，有些事情也悄悄地改变了。","","","",""
"【来到熟悉的吃铺，选了个不是很显眼的位置】","","","",""
"吃铺老板","","","",""
"【一看见秦嫫儿，也不等她点菜，便便端着糯米小丸子小跑过来】糯米小丸子来啰！","","","",""
"【掏出怀里的钱袋】好嘞，多谢吃铺大哥！","","","",""
"这个时辰的酒馆不比午时热闹，唯有一两桌在谈论各自的事情。","","","",""
"【半个身子伏在零食杂货铺的小桌上，不断地写字又不断地划掉，犹豫不决】这样的结局会不会太悲壮了？","","","",""
"不过悲剧更容易成为经典啊！","","","",""
"【转念一想】不行不行，虽然用的是化名，但这人物可是以我为原形的啊！坑自己就算了，哪能这么诅咒别人呢？","","","",""
"【灵感乍现，快速写下几个字】有了！","","","",""
"街道的声音传进酒馆里，仿佛普天之下唯有这个酒馆被热闹遗弃，糯米丸子在碗里散发着氤氲的热气，偶有微风绕过酒馆梁柱吹向她...","","","",""
"...一切都刚刚好，秦嫫儿并不知道寂寞是什么，她只是觉得，如果现在[xing][ming]在她身边就好了。","","","",""
"【撑着手肘乱想】（今天楼里还挺忙的！忙成这样[xing]大哥还愿意给我时间出来缓冲一下，[xing]大哥人真好。）","","","",""
"【插起一颗糯米小丸子，送进嘴中】（其实以前我也不是没遇到过一些对我抱有善意的人，但就是......没有一个人是像[xing]大哥这样的。）","","","",""
"一阵风袭来，秦嫫儿刚刚写好的草稿纸被卷离了桌面，吹落地面。","","","",""
"【回神】我的草稿！——","","","",""
"——【俯下身，捡起地上的纸张】","","","",""
"【不可思议】[xing]、[xing]大哥？","","","",""
"music/222-huahai.ogg","","","",""
"你抬眼望去，秦嫫儿跟往常记忆中的有些不一样，她杏眸水盈盈地望着你，里面充斥着些许思绪。","","","",""
"你们好似是第一次这般直指心底地相对......她耳廓悄悄红了起来，双颊也有些发红。","","","",""
"【移开目光，低头扫了眼纸上的字】《风信楼》细纲......","","","",""
"【手都不知道往哪放】（还没修好的文咋就给[xing]大哥看到了？丢死人了！）","","","",""
"【随口评价道】本以为故事的走向定会通往悲剧，没想到除了这个叫“糯米”的人物，所有人都有个圆满的结局。","","","",""
"是啊，虽然大多数人都觉得悲剧更高大上，但我还是想让大家都幸福！","","","",""
"那对那唯一一个牺牲了的人而言，这还算不算得圆满？","","","",""
"别人我不清楚，不过这个“糯米”的原型是我，所以我知道她一定是心甘情愿的......","","","",""
"既然故事里总得有一个人牺牲，那当然只能是我了！","","","",""
"【摇摇头】你的一生已经称得上坎坷艰难，故事里竟也要为他人着想......","","","",""
"这里由你把控，给“糯米”一个美好的结束不好吗？","","","",""
"【望着远处】正因为我知道人的一生都是艰辛的，所以才希望其他人能够幸福美满起来！","","","",""
"再说了，痛苦不会加倍但是快乐会，他们带着“糯米”给的希望和快乐，想必“糯米”也能多尝到一份！","","","",""
