"Original Text","Initial","Machine translation","Better translation","Best translation"
"谢谢，我是为了[toupai]姑娘而来。","","","",""
"呃......没错.....我就是又美又有才，还兼职老鸨的头牌秦嫫儿。","","","",""
"（还是不太习惯当这个头牌啊！）","","","",""
"【忍俊不禁】秦姑娘名副其实，名副其实。","","","",""
"这边请！","","","",""
"哦，好眼光啊！[toupai]可是我们的头牌。","","","",""
"【笑容一僵】","","","",""
"实不相瞒，我就是栗子糕。","","","",""
"【一怔】我就说你气质不凡，原来竟是栗子姑娘本人。","","","",""
"【忍不住一笑】哪有什么气质不凡的？我当上头牌纯属凑巧，也没几个人找过我呢。","","","",""
"那是他们没有眼光！","","","",""
"【从怀里取出钱袋】不知在下今日可有幸与栗子姑娘共度？","","","",""
"【感动】当然可以！","","","",""
"唔，[toupai]是我们的头牌，要见她的话可能....","","","",""
"我知道。","","","",""
"我慕名而来自然少不了诚意。","","","",""
"【将钱袋交给秦嫫儿】你看这些可够？","","","",""
"{color=#9DFF9D}金钱+1500{/color}","","","",""
"【数了一下】（哇塞，这么多钱啊！）","","","",""
"够，够！非常够！","","","",""
"我这就去把人给你叫来。你先去楼上坐着吧！","","","",""
"【将钱袋交给栗子糕】你看这些可够？","","","",""
"（这么满满的一袋子，肯定不会少！）","","","",""
"我这就去请[toupai]姑娘来，公子请在二楼稍候。","","","",""
"【点头】好，麻烦了。","","","",""
"【坐在雅间】","","","",""
"【款款走来】","","","",""
"【眼睛一亮】","","","",""
"【行礼】夕芸见过客官。","","","",""
"【回礼】请坐。","","","",""
"【坐下】","","","",""
"巧笑倩兮，美目盼兮，夕芸姑娘在外的美名当真受之无愧。","","","",""
"客官过奖了~","","","",""
"今日，不如夕芸......","","","",""
"为您唱一曲吧。","","","",""
"求之不得。","","","",""
"【夕芸才艺】{color=#9DD1FF}↑4{/color}","","","",""
"陪您吃茶闲谈吧。","","","",""
"【对旁边的丫鬟道】这边上壶茶！","","","",""
"【夕芸魅力】{color=#9DD1FF}↑4{/color}","","","",""
"【晃悠过来】","","","",""
"【上下打量一番客人】","","","",""
"你就是那个眼光不错，想见我的人？","","","",""
"【起身，行礼】正是在下。","","","",""
"【撩了撩头发】那你是来听琴的还是来看我的？","","","",""
"这......","","","",""
"难以抉择？没事，我帮你选。就......","","","",""
"替我画眉吧。","","","",""
"【愣住】...好。","","","",""
"【聂香魅力】{color=#9DD1FF}↑4{/color}","","","",""
"为你弹奏一曲吧。","","","",""
"荣幸之至。","","","",""
"【聂香才艺】{color=#9DD1FF}↑4{/color}","","","",""
"【快步走来】","","","",""
"【行礼】","","","",""
"【赶紧回礼】","","","",""
"这位就是黎双双姑娘吗？","","","",""
"是。双双见过公子。","","","",""
"姑娘不必客气。请坐！","","","",""
"【打破沉默】听闻姑娘[LSSjn]是一绝，故慕名而来...","","","",""
"初学乍道，公子谬赞了，双双愧不敢当。","","","",""
"那么双双...","","","",""
"陪公子聊一聊[LSSjn]吧。","","","",""
"我正有此意。","","","",""
"【黎双双魅力】{color=#9DD1FF}↑4{/color}","","","",""
"为公子献舞一曲。","","","",""
"舞艺","","","",""
"何其有幸。","","","",""
"【黎双双才艺】{color=#9DD1FF}↑4{/color}","","","",""
"为公子唱一曲。","","","",""
"唱曲","","","",""
"为公子题诗一首。","","","",""
"【打破沉默】不知...姑娘可准备了些什么？","","","",""
"【有些难堪】（我暂无技艺傍身，实在有愧于头牌这个称谓...）","","","",""
"这天冷了，双双陪您吃茶闲谈吧。","","","",""
"...也好！","","","",""
"【黎双双魅力】{color=#9DD1FF}↑2{/color}","","","",""
"【走了过来】久等~","","","",""
"【连忙起身】这位就是吴姑娘吗？","","","",""
"正是奴家。","","","",""
"吴姑娘果然是传闻中那样美艳绝伦！","","","",""
"【咯咯笑】谢谢夸奖~","","","",""
"快请坐！","","","",""
"那么奴家...","","","",""
"陪您饮酒闲谈吧。","","","",""
"好！","","","",""
"【对旁边的丫鬟道】这边上一壶酒！","","","",""
"【吴氏魅力】{color=#9DD1FF}↑4{/color}","","","",""
"为您献舞一曲吧。","","","",""
"何其有幸！","","","",""
"【吴氏才艺】{color=#9DD1FF}↑4{/color}","","","",""
"陪您对弈吧。","","","",""
"棋艺","","","",""
"我正有此意！","","","",""
"【抱着棋盘走来】","","","",""
"【连忙起身】","","","",""
"这位就是任姑娘吗？","","","",""
"不错。","","","",""
"任姑娘果然是传闻中那样英姿飒爽！","","","",""
"不敢当。","","","",""
"我也没什么其它的技能，就陪你...","","","",""
"喝几杯好了。","","","",""
"好啊，今日就让我见识见识任姑娘的酒量吧！","","","",""
"【任无晴魅力】{color=#9DD1FF}↑4{/color}","","","",""
"下几局棋好了。","","","",""
"好啊，在下棋艺不精，到时候还请任姑娘多让我几步啊。","","","",""
"【任无晴才艺】{color=#9DD1FF}↑4{/color}","","","",""
"【急匆匆地跑了过来】客官，久等了！","","","",""
"你就是一一姑娘吗？","","","",""
"嘿嘿，是的！","","","",""
"【笑道】年纪轻轻就当上了头牌，真是好本事！","","","",""
"【不好意思地挠挠头】可能只是运气好...","","","",""
"怎么会？","","","",""
"快请坐吧。","","","",""
"【坐下】谢谢！","","","",""
"要不然...","","","",""
"我们就聊聊天？","","","",""
"好啊！一一姑娘一看就是有趣之人。","","","",""
"【黎一一魅力】{color=#9DD1FF}↑4{/color}","","","",""
"我给你跳个舞？","","","",""
"求之不得！","","","",""
"【黎一一才艺】{color=#9DD1FF}↑4{/color}","","","",""
"我给你弹个曲子？","","","",""
"琴艺","","","",""
"客人与[toupai]一同走到雅间。","","","",""
"【滔滔不绝起来】那啥，我的拿手绝活不多，您可以随便挑。有绘画、说书、陪聊、讲笑话、说相声、扫地、倒茶、划船、添花生米，还有......","","","",""
"【越听越离谱，干笑道】似乎都很有意思，我都行，你看着来吧。","","","",""
"得嘞，那我就先......","","","",""
"【取出纸笔墨】给你小露一手吧！","","","",""
"期待期待！","","","",""
"【对边上的丫鬟道】这边上壶茶！","","","",""
"【秦嫫儿才艺】{color=#9DD1FF}↑4{/color}","","","",""
"给你讲一出《花和尚倒拔垂杨柳》吧！","","","",""
"（在青楼听头牌兼老鸨说《花和尚倒拔垂杨柳》，此情此景，前无古人，后无来者！）","","","",""
"【秦嫫儿魅力】{color=#9DD1FF}↑4{/color}","","","",""
"不知道客官您是想下棋呢？还是听我弹琴？还是唱曲儿？还是——","","","",""
"这些你全都会吗？","","","",""
"我琴棋书画，跳舞唱曲样样都会！","","","",""
"【心中小声道】（但是都不精！）","","","",""
"【没听到她的内心想法】失敬，失敬！","","","",""
"【嘻嘻一笑】那么栗子...","","","",""
"就陪客官聊聊四艺吧。","","","",""
"【一笑】好啊！","","","",""
"【栗子糕魅力】{color=#9DD1FF}↑4{/color}","","","",""
"给客官每一样都表演一个好了！","","","",""
"【一愣】何其有幸！","","","",""
"【栗子糕才艺】{color=#9DD1FF}↑4{/color}","","","",""
"se/knock.ogg","","","",""
"咚、咚！","","","",""
"进来吧。","","","",""
"何事？","","","",""
"我听说{color=#ff0000}十一月{/color}会有一场活动在延年举行。","","","",""
"在延年....是什么活动，与我们有什么关系？","","","",""
"就是{color=#9DD1FF}名花榜{/color}！","","","",""
"名花榜是三年一次的青楼比拼大赛，各地的青楼都派出{color=#ff0000}自家头牌{/color}前往切磋{color=#ff0000}技艺{/color}。","","","",""
"据说每次参加比赛的青楼有数百个，吸引的客人能有几千上万！","","","",""
"原来如此。","","","",""
"若是能够在这比试中得到名次，风信楼定能名气大涨，是个难得的好机会。","","","",""
"可惜四年过去了，我们都还没有头牌呢....","","","",""
"不如主人趁现在还有时间办一次{color=#ff0000}头牌大赛{/color}，为咱们楼选出一名头牌吧！","","","",""
"你这两个月多做准备，我这几天若有空也会去看看你。","","","",""
"让[toupai]这两个月多做准备，我这几天若有空也会去看看她。","","","",""
"music/222-huahai.ogg","","","",""
"三年一度的名花榜在各色鲜花铺就的花海里举行，花海的中央则设了一个擂台——想必便是头牌们切磋才艺的地方。","","","",""
"【眼巴巴地等候着比赛的开始】","","","",""
"公子哥们","","","",""
"【眼睛都直了】（这儿的青楼头牌们真是比花更艳啊！）","","","",""
"【也看呆了】哇，好多美人...","","","",""
"【左看右看】好热闹！","","","",""
"（幸亏没有看到田宅的人！）","","","",""
"se/walkongrass.ogg","","","",""
"【走到树荫下】","","","",""
"【跟了过去】","","","",""
"【把带着的板凳放好】","","","",""
"【坐下】劝你们先抢位置！等待会遮阳的地儿都被别人给占了，你们就知道后悔了。","","","",""
"【噗嗤一笑】还是聂香聪明。","","","",""
"是呀，晒久了对皮肤不好，姐妹们快来吧~","","","",""
"【点头】这里的座位都是提供给有关系的公子富商什么的，我们也没带板凳，要坐的话只能坐地上了。","","","",""
"【一屁股坐下】没事儿，咱们这是亲近自然！","","","",""
"而且这里宽敞，坐哪儿都不挡视线。","","","",""
"【刚要坐下】——","","","",""
"——别坐！","","","",""
"【一怔】怎么了？","","","",""
"我的双双姐喂，你可是头牌！待会儿要上台的，可别把裙子弄脏啦。","","","",""
"...是我疏忽了。","","","",""
"【看着草地，微微蹙眉】我还是站着吧。","","","",""
"【点头】吴姐姐待会儿还要上台，裙子可千万不能脏啦。","","","",""
"——【猛地站起】","","","",""
"（吓死我了！差点把裙子弄脏了！）","","","",""
"（虽然很难相信，但我现在确实是头牌，待会儿还要上台呢！）","","","",""
"【坐下】这里确实不晒呢~","","","",""
"主人快来。","","","",""
"【也走到树荫下】","","","",""
"【立马跑到你身边站着】","","","",""
"【抱臂靠在树上】","","","",""
"【默默看向舞台】","","","",""
"又过小半柱香的时间，一个妆容得体的中年美妇人走上了擂台。","","","",""
"举办者","","","",""
"众所周知，名花榜会对每一名头牌的{color=#ff0000}琴艺{/color}、{color=#ff0000}棋艺{/color}、{color=#ff0000}书法{/color}、{color=#ff0000}绘画{/color}、{color=#ff0000}歌技{/color}还有{color=#ff0000}舞艺{/color}进行考核。","","","",""
"【继续介绍更多活动细节】~^……@（！#*&￥！@（&~","","","",""
"~^……）@（！#*&￥！@（&~）（@！#&~","","","",""
"第一名将获得{color=#9DD1FF}20才艺{/color}、{color=#9DD1FF}20魅力{/color}、{color=#9DFF9D}6000金钱{/color}还有{color=#9DD1FF}60名气{/color}作为奖励。","","","",""
"第二名将获得{color=#9DD1FF}10才艺{/color}、{color=#9DD1FF}10魅力{/color}、{color=#9DFF9D}3000金钱{/color}还有{color=#9DD1FF}40名气{/color}作为奖励。","","","",""
"第三名将获得{color=#9DD1FF}5才艺{/color}、{color=#9DD1FF}5魅力{/color}、{color=#9DFF9D}1500金钱{/color}还有{color=#9DD1FF}20名气{/color}作为奖励。","","","",""
"当然，安慰奖也是有的。凡是参与的青楼都会获得{color=#9DFF9D}500金钱{/color}和{color=#9DD1FF}10名气{/color}的安慰奖。","","","",""
"我们是不是很大方？","","","",""
"群众和托儿","","","",""
"【欢呼】","","","",""
"【见氛围被成功调动起来，满意一笑】那么有请各位参赛的头牌上台吧！","","","",""
"【冲[toupai]点了点头】","","","",""
"（为了公子，夕芸一定要争得一个好名次！）","","","",""
"【提着裙子离去】","","","",""
"【摆出招牌式笑容，走向擂台】","","","",""
"【坚定】双双去了。","","","",""
"【慢悠悠站起来】走咯~等着本小姐艳压全场吧！","","","",""
"【跳起来，神情有些紧张】我得过去了，大家祝福我吧！","","","",""
"【走向擂台】（...这种比赛，我得第一个被刷下去吧。）","","","",""
"黄婵","","","",""
"【走向擂台】（没想到我才入风信楼数月便能代表楼里的大家参与比赛...）","","","",""
"【点点头】主人，我去了！","","","",""
"【跑向擂台】（栗子，加油加油加油！）","","","",""
"【立马冲向头牌大部队】（等等我！）","","","",""
"头牌们陆陆续续上了台。","","","",""
"小梅花","","","",""
"（这回一定要取得一个好名次~！）","","","",""
"玉漏","","","",""
"【上台时被一个身姿妖娆的女子撞了一下】","","","",""
"【晃悠上台】麻烦走路看着点儿~","","","",""
"【低头】抱歉。","","","",""
"【待所有头牌一一站定后，开口道】从前不知百花争艳是何景象，今日一见竟然不知眼该朝哪望~","","","",""
"评委们","","","",""
"冰清玉洁如兰似菊，妖娆多姿犹如盛放的玫瑰，各家头牌千秋不一，实在养眼！","","","",""
"【纷纷称是】","","","",""
"闲话不多说了~今儿第一题考的是各位的琴艺。","","","",""
"粉衫侍女们","","","",""
"【上台将无数张古琴、琵琶一一摆好】","","","",""
"【于琴前坐下】","","","",""
"【于琴前坐下】（第一题就是本小姐的拿手活儿~）","","","",""
"【回忆起琴师平日里的教导】（待会可得好好发挥！）","","","",""
"【于琴前坐下】（这琴怎么用？待会要丢死人。）","","","",""
"【于琴前坐下，心中复习着准备好的琴曲】","","","",""
"四处的头牌皆试了琴色而后身姿各异地坐了下来，做出起势。","","","",""
"【第一个开始抚琴】","","","",""
"黄衣头牌","","","",""
"【手指纷飞，各种炫技】","","","",""
"杨环环","","","",""
"【变换曲调】","","","",""
"【在观众席学到了些琴艺技巧】（原来变换曲调时要这样啊...）","","","",""
"【黎一一才艺】{color=#9DD1FF}↑2{/color}
【黎一一魅力】{color=#9DD1FF}↑2{/color}","","","",""
"表演结束后，进入了点评阶段。","","","",""
"评委代表","","","",""
"小梅花技艺娴熟，无可挑剔，但曲子没有新意太过普通，美中不足。我们大家商量过后决定给你{color=#ff0000}[num]{/color}分。","","","",""
"（什么？！曲子太常见也要扣分？未免太严格了吧。）","","","",""
"【聂香才艺】{color=#9DD1FF}↑2{/color}
【聂香魅力】{color=#9DD1FF}↑2{/color}","","","",""
"（呜呜，太过分了！）","","","",""
"赵飞艳{color=#ff0000}[num]{/color}分。","","","",""
"杨环环{color=#ff0000}[num]{/color}分。","","","",""
"玉漏{color=#ff0000}[num]{/color}分。","","","",""
"头牌甲{color=#ff0000}20分{/color}，头牌乙{color=#ff0000}82分{/color}，头牌丙{color=#ff0000}3分{/color}.....","","","",""
"【终于转向[toupai]】如此琴艺平平，只能称得上“一般”二字。给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"【终于转向[toupai]】能听出琴技并非你所擅长，但此番表演还算得出彩，给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"【欣喜行礼】谢谢！","","","",""
"【终于转向[toupai]】姑娘是不善琴吗？为何如此难听？毫无美感。给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"【不悦】（刚才是我没有发挥好。）","","","",""
"【终于转向[toupai]】琴艺平平，但总体还算不错。给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"【行礼】（这个分还算可以了！）","","","",""
"【悄悄叹了口气】（还是练得不够久。）","","","",""
"【一喜】（还好。）","","","",""
"【终于转向[toupai]】姑娘不是说最善琴艺吗？你的表现只能称得上“不错”二字。给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"【气得说不出话】（评委们都聋了吧！我这表现还只是“不错”？？）","","","",""
"【终于转向[toupai]】妙手轻动，出来的净是妙曼之音，实在是难得！给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"【撩了撩头发】（意料之中。）","","","",""
"【聂香才艺】{color=#9DD1FF}额外↑6{/color}","","","",""
"【备受打击】（都怪我刚刚紧张没发挥好...）","","","",""
"【鞠躬】谢谢啦！","","","",""
"【终于转向[toupai]】你的表现只能称得上“还行”二字。给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"【脸上一红】（丢人丢大发了！）","","","",""
"真，真的吗？万分感谢！","","","",""
"【黎一一才艺】{color=#9DD1FF}额外↑6{/color}","","","",""
"【尴尬地偷偷瞄了你一眼】对不起，对不起！","","","",""
"【出乎意料】多谢，菩萨保佑您！","","","",""
"（罢了，我已经尽力了。）","","","",""
"【不可思议地看向你】（难道[xing][ming]暗中买通了裁判？）","","","",""
"【终于转向[toupai]】琴艺平平，只能称得上“还行”二字。给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"多谢您的评价。","","","",""
"接下来要比试的是棋艺。","","","",""
"【在场中摆上棋盘，并将各家头牌分为两两一组进行比试】","","","",""
"【坐到棋桌后】（到时千万不能着急...）","","","",""
"【坐到棋桌后】（这是我的强项，可不能输了。）","","","",""
"【坐到棋桌后，瞟了眼对面的头牌】（希望是个水货。）","","","",""
"【坐到棋桌后】请多指教。","","","",""
"【坐到棋桌后】（这对手能比我哥厉害吗？不怕！）","","","",""
"【坐到棋桌后】（栗子你要记得好好思考棋步哦！）","","","",""
"【坐到棋桌后，偷偷看了眼对面的头牌】（但愿这个姐姐的棋艺跟我“旗鼓相当”.....）","","","",""
"【坐到棋桌后】（别沮丧，说不定我一通乱下也能赢呢？）","","","",""
"【坐到棋桌后，自信满满】","","","",""
"【坐到棋桌后，向对面的头牌微微一笑】","","","",""
"【棋子从指尖落下】","","","",""
"【围追堵截，落子定输赢】","","","",""
"【望向棋子，凝眉思考】","","","",""
"【将棋局在心中勾勒了一遍】（这要往哪儿下啊？哪儿哪儿都是死局。）","","","",""
"各位姑娘皆是好手，给大家带来甚多思路，各种妙局。但比赛便要有输赢，本次棋局第一名是{color=#ff0000}[toupai]{/color}、第二名是小梅花、第三名则是杨环环。","","","",""
"各位姑娘皆是好手，给大家带来甚多思路，各种妙局。但比赛便要有输赢，本次棋局第一名是小梅花、第二名是{color=#ff0000}[toupai]{/color}、第三名则是杨环环。","","","",""
"各位姑娘皆是好手，给大家带来甚多思路，各种妙局。但比赛便要有输赢，本次棋局第一名是小梅花、第二名是杨环环、第三名则是{color=#ff0000}[toupai]{/color}。","","","",""
"各位姑娘皆是好手，给大家带来甚多思路，各种妙局。但比赛便要有输赢，本次棋局第一名是小梅花、第二名是杨环环、第三名则是玉漏。","","","",""
"【手心捏了把冷汗】（还好...）","","","",""
"（小菜一碟。）","","","",""
"【吴氏才艺】{color=#9DD1FF}额外↑6{/color}","","","",""
"【敲了敲扇子】（下棋谁还能赢过我？）","","","",""
"【敲了敲扇子】（还可以，有点轻敌了。）","","","",""
"【任无晴才艺】{color=#9DD1FF}额外↑6{/color}","","","",""
"【在一旁学到了些技巧】（下棋切记，不可贪胜。）","","","",""
"【吴氏才艺】{color=#9DD1FF}↑2{/color}
【吴氏魅力】{color=#9DD1FF}↑2{/color}","","","",""
"第三个要考的是书法，此次没有命题，各位可自行发挥~~","","","",""
"戴花小厮们","","","",""
"【抬着书案，摆放整齐】","","","",""
"粉衣侍女们","","","",""
"【捧着装着笔墨纸砚的托盘，到书案前摆好】","","","",""
"【铺平宣纸】","","","",""
"【拾起狼毫笔，沾墨】（就写公子教会我的第一首诗好啦。）","","","",""
"【研着墨，迟迟不敢下笔】（...书法是我最不擅长的一项了。）","","","",""
"【手腕轻移，笔下显现字迹】（要稳...）","","","",""
"【咬了咬笔尖】（写个什么好呢？）","","","",""
"【拾起狼毫笔，沾墨】","","","",""
"【研着墨，迟迟不敢下笔】（我的字能看吗...）","","","",""
"【拾起狼毫笔，沾墨】（鹅鹅鹅...曲项向天歌....）","","","",""
"【在纸上随手题了几个字，放下狼毫笔】（就这样吧。）","","","",""
"【手腕轻移】（苔深不能扫，落叶秋风早...）","","","",""
"【纠结地扔掉废纸，重新拿了一张】","","","",""
"一炷香的时间后，头牌们纷纷将字交了上来。","","","",""
"小梅花姑娘的字灵气逼人，犹如凌波仙子跃然纸上那般！我们决定给你{color=#ff0000}[num]{/color}分。","","","",""
"【心中佩服】","","","",""
"【黎双双才艺】{color=#9DD1FF}↑2{/color}
【黎双双魅力】{color=#9DD1FF}↑2{/color}","","","",""
"【赞不绝口】","","","",""
"头牌甲{color=#ff0000}236分{/color}，头牌乙{color=#ff0000}379分{/color}，头牌丙{color=#ff0000}523分{/color}.....","","","",""
"【终于转向[toupai]】夕芸姑娘不光人美，这字也是极为有趣的！给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"【欣喜】（都是公子教得好~~）","","","",""
"【终于转向[toupai]】稚童水平尚比之强，枉为头牌，实在差劲。给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"（唉，我的字怎么就是练不好呢？）","","","",""
"【终于转向[toupai]】）匠气十足，毫无特色。给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"（竟然是这样的评价...我这些年都在干什么啊...）","","","",""
"（若我能专门学习书法就好了。）","","","",""
"【终于转向[toupai]】双双姑娘的字力透纸背，颇有功底，配得上这{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"【行礼】多谢您的认可。","","","",""
"【黎双双才艺】{color=#9DD1FF}额外↑6{/color}","","","",""
"【终于转向[toupai]】你的字只能说是中规中矩吧。给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"（哼！）","","","",""
"【终于转向[toupai]】你的字苍劲有力，别具一格，给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"（那可不是？）","","","",""
"好的，我会多加练习的。","","","",""
"【终于转向[toupai]】稚童水平尚比之强，枉为头牌实在差劲。给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"【尴尬地缩了缩脖子】","","","",""
"（“中规中矩”这样的评价对我来说已经很好了！）","","","",""
"（我知道我字丑，别骂了别骂了！）","","","",""
"“谢谢评价！","","","",""
"【终于转向[toupai]】你的字只能说是中规中矩吧。给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"【终于转向[toupai]】字体清秀灵动，给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"【行礼】多谢。","","","",""
"绘画","","","",""
"下一个比试的是四艺中的最后一个——绘画。","","","",""
"因为参赛的人非常多，我们只提供三种颜料，若有喜欢的颜色可自行调弄。","","","",""
"什么颜色作为主色比较好呢？","","","",""
"【橙色】","","","",""
"【红色】","","","",""
"【蓝色】","","","",""
"【快速将画纸和工笔摆放好】","","","",""
"（上天保佑，但愿这次的牡丹图能够完美呈现，不要出任何的差错。）","","","",""
"头牌们早已在心中打下腹稿，这会儿皆忙碌调制想要的颜色，快的则已经下笔。","","","",""
"【将轮廓勾出，开始上色】","","","",""
"【试着调色】","","","",""
"【将轮廓草草画完，开始上色】","","","",""
"【拿起工笔，仔细勾勒起轮廓】","","","",""
"嗯，小梅花不光写字好看，绘画也非常传神！给你{color=#ff0000}[num]{/color}分。","","","",""
"（我突然有了画画的灵感！）","","","",""
"【秦嫫儿才艺】{color=#9DD1FF}↑2{/color}
【秦嫫儿魅力】{color=#9DD1FF}↑2{/color}","","","",""
"杨环环画画还是得再练练啊！{color=#ff0000}[num]{/color}分。","","","",""
"玉漏这幅画的构图很妙，{color=#ff0000}[num]{/color}分。","","","",""
"头牌甲{color=#ff0000}28分{/color}，头牌乙{color=#ff0000}31分{/color}，头牌丙{color=#ff0000}158分{/color}.....","","","",""
"【转向[toupai]】不管是配色还是景致都只能说普通。给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"【转向[toupai]】画得还不错，有些韵味！再接再厉。给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"（看来我天天画公子玩儿还增进了绘画水平呢~）","","","",""
"【转向[toupai]】姑娘这画竟看不出是什么东西？有些污眼。给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"【不悦】（画什么山水，不如画老娘的眉。）","","","",""
"【转向[toupai]】管是配色还是景致只能说普通。给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"（算了~我画得不好我心里也有数，没骂我就不错了。）","","","",""
"【转向[toupai]】不管是配色还是景致只能说普通。给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"【转向[toupai]】不管是配色还是景致只能说普通。给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"（画画的意义是什么？没趣。）","","","",""
"【转向[toupai]】姑娘的画技虽然一般，但题材非常有新意，给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"（这比画爹爹的地图简单多了~）","","","",""
"（我还以为我画的不错呢...）","","","",""
"【转向[toupai]】这副画乍一看平平无奇，但看久了发现它能让内心舒坦许多。给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"【开心】谢谢喜欢！","","","",""
"是...是只老虎...","","","",""
"【终于转向[toupai]】这只猫的神态画得不错，给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"【没有说出心里话】（其实它是只老虎....）","","","",""
"【转向[toupai]】姑娘这画得有点意思，但实在是让人摸不着头脑。给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"（害！）","","","",""
"【深深地看了眼[toupai]】姑娘这画可以开创新流派了。给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"（请叫我秦加索！）","","","",""
"【秦嫫儿才艺】{color=#9DD1FF}额外↑6{/color}","","","",""
"【抱拳】多谢。","","","",""
"【转向[toupai]】此画犹如实物那般，好似要从纸上越出，不成想头牌中还藏有这般画艺高超之人！给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"【谦虚行礼】您谬赞了。","","","",""
"【黄婵才艺】{color=#9DD1FF}额外↑6{/color}","","","",""
"四艺到此就结束啦！","","","",""
"接下来，让我们来聆听姑娘们美妙的歌声吧！","","","",""
"膏粱子弟","","","",""
"【顿时打起来精神】","","","",""
"贵公子","","","",""
"【扇扇子】还是唱曲跳舞有意思。","","","",""
"姑娘们从台上退了下来，根据举办者喊人顺序一一上台表演。","","","",""
"细雨楼的小梅花是第一个，请上台。","","","",""
"【提着裙摆，优雅大方地走上台，献唱】","","","",""
"情真意切，闻者落泪，这曲子入人心扉让人想一听再听！你值得这{color=#ff0000}[num]{/color}分。","","","",""
"（原来我的歌声不如她动人是因为里面缺少了感情...以后我会注意的。）","","","",""
"【夕芸才艺】{color=#9DD1FF}↑2{/color}
【夕芸魅力】{color=#9DD1FF}↑2{/color}","","","",""
"【屈膝行礼】我只是将心中所想之事表达出来而已，谢谢您这么高的评价~","","","",""
"【在一旁悄悄骂了一句】这帮人跟细雨楼有什么见不得人的关系吧？天天捧这小梅花的臭脚。","","","",""
"接下来是郁香楼。","","","",""
"玉漏的转折总是这么妙！{color=#ff0000}[num]{/color}分。","","","",""
"【听完后，似乎学到了些新的技巧】","","","",""
"毓秀阁。","","","",""
"赵飞艳{color=#ff0000}[num]{/color}分！","","","",""
"头牌甲{color=#ff0000}289分{/color}，头牌乙{color=#ff0000}31分{/color}，头牌丙{color=#ff0000}958分{/color}.....","","","",""
"风信楼！","","","",""
"【婉转莺啼，徐徐低唱，时不时向你望去，眼中尽是情意】","","","",""
"【飙起高音】啊~~~！","","","",""
"【唱起歌来，声音柔缓】","","","",""
"【清清嗓子开口】","","","",""
"【清清嗓子开口】一闪一闪亮晶晶~","","","",""
"【清清嗓子开口】哥哥你坐船头，妹妹我岸上走！","","","",""
"【清清嗓子开口】大河向东流啊！","","","",""
"曲毕。","","","",""
"【鼓掌】夕芸姑娘的歌声太清澈了！我相信我们给她{color=#ff0000}[kaoshifen]{/color}这样的高分大家一定不会有任何异议。","","","",""
"（其实还是没有发挥好啦...）","","","",""
"（能够被人类认可也是一种幸福！）","","","",""
"总体还算可以，给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"（这曲子我练了这么久，怎么会拿这么低分？！）","","","",""
"吴姑娘唱功了得啊！给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"【得意】（这还差不多！）","","","",""
"平淡无奇，犹如常人随口唱的那般。给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"悦耳动听，叫人回味无穷！给你{color=#ff0000}[kaoshifen]{/color}分。","","","",""
"【欣喜】多谢抬爱。","","","",""
"【无力评价】给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"【内心咆哮】（给这么低的分，倒是说说我哪里唱得不好！）","","","",""
"（呸！）","","","",""
"平淡无奇，犹如常人随口唱的那般，不过曲子满新颖的。就给你{color=#ff0000}[kaoshifen]{/color}分吧。","","","",""
"好的。","","","",""
"【手从耳朵边拿下】（总算是结束了！）","","","",""
"给你{color=#ff0000}[kaoshifen]{/color}分，不能再多了。","","","",""
